2024-03-09 22:45:34,974 INFO    StreamThr :18239 [internal.py:wandb_internal():86] W&B internal server running at pid: 18239, started at: 2024-03-09 22:45:34.973530
2024-03-09 22:45:40,624 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-09 22:45:40,625 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: poll_exit
2024-03-09 22:45:40,826 INFO    wandb-upload_1:18239 [upload_job.py:push():131] Uploaded file /Users/takumishibata/Library/CloudStorage/OneDrive-電気通信大学/src/DVRL/wandb/run-20240309_224534-qoemcsah/files/config.yaml
2024-03-09 22:45:40,854 INFO    wandb-upload_0:18239 [upload_job.py:push():131] Uploaded file /Users/takumishibata/Library/CloudStorage/OneDrive-電気通信大学/src/DVRL/wandb/run-20240309_224534-qoemcsah/files/requirements.txt
2024-03-09 22:45:40,941 INFO    wandb-upload_2:18239 [upload_job.py:push():131] Uploaded file /Users/takumishibata/Library/CloudStorage/OneDrive-電気通信大学/src/DVRL/wandb/run-20240309_224534-qoemcsah/files/wandb-summary.json
2024-03-09 22:45:41,144 INFO    Thread-11 (_thread_body):18239 [sender.py:transition_state():613] send defer: 11
2024-03-09 22:45:41,144 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: defer
2024-03-09 22:45:41,144 INFO    HandlerThread:18239 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-09 22:45:41,144 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: defer
2024-03-09 22:45:41,144 INFO    SenderThread:18239 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-09 22:45:41,144 INFO    SenderThread:18239 [file_pusher.py:join():178] waiting for file pusher
2024-03-09 22:45:41,145 INFO    SenderThread:18239 [sender.py:transition_state():613] send defer: 12
2024-03-09 22:45:41,145 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: defer
2024-03-09 22:45:41,145 INFO    HandlerThread:18239 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-09 22:45:41,145 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: defer
2024-03-09 22:45:41,145 INFO    SenderThread:18239 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-09 22:45:41,145 INFO    SenderThread:18239 [file_stream.py:finish():595] file stream finish called
2024-03-09 22:45:41,314 INFO    SenderThread:18239 [file_stream.py:finish():599] file stream finish is done
2024-03-09 22:45:41,314 INFO    SenderThread:18239 [sender.py:transition_state():613] send defer: 13
2024-03-09 22:45:41,314 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: defer
2024-03-09 22:45:41,314 INFO    HandlerThread:18239 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-09 22:45:41,314 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: defer
2024-03-09 22:45:41,314 INFO    SenderThread:18239 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-09 22:45:41,314 INFO    SenderThread:18239 [sender.py:transition_state():613] send defer: 14
2024-03-09 22:45:41,314 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: defer
2024-03-09 22:45:41,314 DEBUG   SenderThread:18239 [sender.py:send():378] send: final
2024-03-09 22:45:41,314 INFO    HandlerThread:18239 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-09 22:45:41,314 DEBUG   SenderThread:18239 [sender.py:send():378] send: footer
2024-03-09 22:45:41,315 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: defer
2024-03-09 22:45:41,315 INFO    SenderThread:18239 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-09 22:45:41,315 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-09 22:45:41,315 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: poll_exit
2024-03-09 22:45:41,316 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-09 22:45:41,316 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: server_info
2024-03-09 22:45:41,316 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: get_summary
2024-03-09 22:45:41,317 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: server_info
2024-03-09 22:45:41,317 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-09 22:45:41,318 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: job_info
2024-03-09 22:45:41,461 DEBUG   SenderThread:18239 [sender.py:send_request():405] send_request: job_info
2024-03-09 22:45:41,462 DEBUG   HandlerThread:18239 [handler.py:handle_request():146] handle_request: shutdown
2024-03-09 22:45:41,464 INFO    HandlerThread:18239 [handler.py:finish():869] shutting down handler
2024-03-09 22:45:42,321 INFO    WriterThread:18239 [datastore.py:close():296] close: /Users/takumishibata/Library/CloudStorage/OneDrive-電気通信大学/src/DVRL/wandb/run-20240309_224534-qoemcsah/run-qoemcsah.wandb
2024-03-09 22:45:42,464 INFO    SenderThread:18239 [sender.py:finish():1521] shutting down sender
2024-03-09 22:45:42,464 INFO    SenderThread:18239 [file_pusher.py:finish():172] shutting down file pusher
2024-03-09 22:45:42,464 INFO    SenderThread:18239 [file_pusher.py:join():178] waiting for file pusher
